movieId,title,genres,imdbId,tmdbId,year,poster_url
95088,Safety Not Guaranteed (2012),Comedy|Drama,1862079,84332,2012,https://image.tmdb.org/t/p/w500/gH0l9kiaK1Ulalbq07nqR7jtin5.jpg
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,111495,110,1994,https://image.tmdb.org/t/p/w500/JHmsBiX1tjCKqAul1lzC20WcAW.jpg
36529,Lord of War (2005),Action|Crime|Drama|Thriller|War,399295,1830,2005,https://image.tmdb.org/t/p/w500/3MGQD4yXokufNlW1AyRXdiy7ytP.jpg
1493,Love and Other Catastrophes (1996),Romance,116931,76996,1996,https://image.tmdb.org/t/p/w500/dhlW5z7HSFZDUIYu85PuPdriY4L.jpg
4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama,231402,9290,2001,https://image.tmdb.org/t/p/w500/hwt6iJjPuXRDKJON5s9G9pdfPbu.jpg
45442,Poseidon (2006),Action|Adventure|Thriller|IMAX,409182,503,2006,https://image.tmdb.org/t/p/w500/fDPdjGc8SUEDWfTwMaZlCE6NSi3.jpg
2725,Twin Falls Idaho (1999),Drama,162830,33430,1999,https://image.tmdb.org/t/p/w500/boBbVY67YhGC4PWuqyQFysP3mN4.jpg
5170,All About the Benjamins (2002),Action|Comedy|Crime,278295,13950,2002,https://image.tmdb.org/t/p/w500/sO7IpJHjZBGLevi8Ozj9EsAUw5h.jpg
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,67065,1687,1971,https://image.tmdb.org/t/p/w500/AnbLVdUEroTfHTUVAJCxkL4R0IH.jpg
64010,"Children, The (2008)",Horror,1172571,16342,2008,https://image.tmdb.org/t/p/w500/vTyc2ahe0qq7BVBlPD3L4zAl7WU.jpg
3559,Limelight (1952),Comedy|Drama|Romance,44837,28971,1952,https://image.tmdb.org/t/p/w500/tDD11x3ZWCXXXwdpbGEU9uU4kh1.jpg
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,116225,10061,1996,https://image.tmdb.org/t/p/w500/3L9lL2eUsmLNNfENPwNOc82Hzpw.jpg
103085,Rapture-Palooza (2013),Comedy|Fantasy,1879032,174188,2013,https://image.tmdb.org/t/p/w500/9yc5UCe3i5mrHuIWsGgsKfI37rd.jpg
79946,"Joneses, The (2009)",Comedy|Drama,1285309,41479,2009,https://image.tmdb.org/t/p/w500/5YINGouZK9pmPdMPAHv158eQf3o.jpg
1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,89606,8816,1985,https://image.tmdb.org/t/p/w500/eVg9IsX2HtR1BNYH0UAhF4JPHi7.jpg
68486,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),Action|Drama|War,1326972,15384,2009,https://image.tmdb.org/t/p/w500/h4WZHa5K941lAthsa29g0RFJJtV.jpg
3791,Footloose (1984),Drama,87277,1788,1984,https://image.tmdb.org/t/p/w500/9JEDjBCXCx3eKTSkXwispf0UN3O.jpg
136445,George Carlin: Back in Town (1996),Comedy,246641,34509,1996,https://image.tmdb.org/t/p/w500/gMA34cMwtPKG1GbKlWokMSmUDIE.jpg
33148,King's Ransom (2005),Comedy|Crime,388183,27360,2005,https://image.tmdb.org/t/p/w500/lH8Nugl7DnMaMHfOChEFNXXQ3zX.jpg
1646,RocketMan (a.k.a. Rocket Man) (1997),Children|Comedy|Romance|Sci-Fi,120029,36797,1997,https://image.tmdb.org/t/p/w500/laNJKezXJcWBZbKQFCtCAUl75fV.jpg
2865,Sugar Town (1999),Comedy,173390,142132,1999,https://image.tmdb.org/t/p/w500/9VpZ9apNn5uym9TYEtYEhMYOTEX.jpg
82641,"One-Armed Swordsman, The (Dubei dao) (1967)",Action|Drama,61597,54178,1967,https://image.tmdb.org/t/p/w500/5uUwl2cB4O7NmDFsKCmZkYTtVGO.jpg
167380,A Dog's Purpose (2017),Comedy|Drama,1753383,381289,2017,https://image.tmdb.org/t/p/w500/3jcNvhtVQe5Neoffdic39fRactM.jpg
8025,The Thief (1997),Drama,124207,46187,1997,https://image.tmdb.org/t/p/w500/rnHqDzKmnrm47dzhQvLJtZKRVK8.jpg
2903,Psycho III (1986),Horror|Thriller,91799,12662,1986,https://image.tmdb.org/t/p/w500/tgV4eeW0X7os7p3SYbNwDI0NYGa.jpg
1484,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance,116041,49806,1996,https://image.tmdb.org/t/p/w500/bDmconT9Fj0dnXdV5LaGAxXrVFN.jpg
7743,Explorers (1985),Adventure|Children|Sci-Fi,89114,9872,1985,https://image.tmdb.org/t/p/w500/oFJosj5ECYjf1jkvpTEjGNzPx2x.jpg
1746,Senseless (1998),Comedy,120820,12538,1998,https://image.tmdb.org/t/p/w500/rqy7OFHWy1NMjmgjyI8XYcl0VU5.jpg
104339,In a World... (2013),Comedy,2294677,157360,2013,https://image.tmdb.org/t/p/w500/xbuiPYXOk1aHaNf7o2mAQxeDs7s.jpg
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama,120692,19381,1998,https://image.tmdb.org/t/p/w500/cCr8mLqIVkbjBNs1uaZPvkXYnWA.jpg
80839,Secretariat (2010),Adventure|Drama,1028576,39486,2010,https://image.tmdb.org/t/p/w500/6YJ39NqRJ0ljUQohizHmE2hB6Wh.jpg
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,97523,9354,1989,https://image.tmdb.org/t/p/w500/omQOzahi2NIeiYznNxHFDvNbvo6.jpg
173291,Valerian and the City of a Thousand Planets (2017),Action|Adventure|Sci-Fi,2239822,339964,2017,https://image.tmdb.org/t/p/w500/vlc95gl3PtrjxSEuM8RhTtSm2xU.jpg
414,"Air Up There, The (1994)",Comedy,109067,46094,1994,https://image.tmdb.org/t/p/w500/lY1yhtg0DRaMTzclYCXo0sP1kAV.jpg
165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,112864,1572,1995,https://image.tmdb.org/t/p/w500/buqmCdFQEWwEpL3agGgg2GVjN2d.jpg
341,Double Happiness (1994),Drama,109655,60855,1994,https://image.tmdb.org/t/p/w500/5sbnCdiFoZLe4G27ERS7wtj1lCY.jpg
2093,Return to Oz (1985),Adventure|Children|Fantasy,89908,13155,1985,https://image.tmdb.org/t/p/w500/zKaH6CbrgxNLw9lsEinLxx173Tw.jpg
8092,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi,99612,3072,1990,https://image.tmdb.org/t/p/w500/r5l1RDSOShMrUmRtiADxrq3ig00.jpg
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,109493,19176,1994,https://image.tmdb.org/t/p/w500/5oBVSzbWD85zRCKIWm0KvhypUZU.jpg
97168,Marley (2012),Documentary,1183919,90125,2012,https://image.tmdb.org/t/p/w500/1UQM8zsQ4HhUr4dMgDDDMBrsq5d.jpg
107953,Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantasy|IMAX,2263944,126963,2013,https://image.tmdb.org/t/p/w500/nxZEdYcHMuD8SSuwusDnK9CD2H1.jpg
7260,Latter Days (2003),Comedy|Drama|Romance,345551,15708,2003,https://image.tmdb.org/t/p/w500/uwzJL11Xp6h8stocOz6E8e2LWtB.jpg
4285,Frankie and Johnny (1991),Comedy|Romance,101912,3784,1991,https://image.tmdb.org/t/p/w500/zSOh7hriX4mQNVxhCz1yVY4aykn.jpg
1962,Driving Miss Daisy (1989),Drama,97239,403,1989,https://image.tmdb.org/t/p/w500/iaCzvcY42HihFxQBTZCTKMpsI0P.jpg
59306,Prom Night (2008),Horror|Mystery|Thriller,926129,8617,2008,https://image.tmdb.org/t/p/w500/pKSeyN02R5khphImEIpAdBjQgEP.jpg
1247,"Graduate, The (1967)",Comedy|Drama|Romance,61722,37247,1967,https://image.tmdb.org/t/p/w500/z1Z1tZMR66RxcNeHbwoEhYeqOlP.jpg
96563,Paradise Lost 3: Purgatory (2011),Documentary,2028530,83660,2011,https://image.tmdb.org/t/p/w500/5Ix8SvMu5MllsXLtD0dvZR0vDi2.jpg
26375,Silver Streak (1976),Action|Comedy|Crime,75223,11558,1976,https://image.tmdb.org/t/p/w500/fNOh3ljmTonQ9kuICJhp02bXGDg.jpg
58191,Taxi to the Dark Side (2007),Documentary,854678,13362,2007,https://image.tmdb.org/t/p/w500/ttCOk1fQGvFJvPIJS7D8J2jOjpo.jpg
139385,The Revenant (2015),Adventure|Drama,1663202,281957,2015,https://image.tmdb.org/t/p/w500/ji3ecJphATlVgWNY0B0RVXZizdf.jpg
3653,"Endless Summer, The (1966)",Documentary,60371,21,1966,https://image.tmdb.org/t/p/w500/hinHiXl8sOGIz2TLIZNpO5rhjND.jpg
2561,True Crime (1999),Crime|Thriller,139668,10354,1999,https://image.tmdb.org/t/p/w500/2VEqqlmSZ0VSr74XOTWUQUUGYWF.jpg
106072,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX,1981115,76338,2013,https://image.tmdb.org/t/p/w500/wp6OxE4poJ4G7c0U2ZIXasTSMR7.jpg
4372,Crazy/Beautiful (2001),Drama|Romance,250224,10691,2001,https://image.tmdb.org/t/p/w500/1kxn6w6lvKkrhmVxfVqI0cfBmLa.jpg
4225,"Dish, The (2001)",Comedy,205873,5257,2001,https://image.tmdb.org/t/p/w500/4hyYzQkpvC4wfQsZ2fijzZ56FsO.jpg
5993,Max (2002),Drama,290210,13560,2002,https://image.tmdb.org/t/p/w500/a2zqJWEAqSyPS7VZP0biBdJIpHn.jpg
120783,Son of a Gun (2014),Action|Crime|Drama,2452200,294652,2014,https://image.tmdb.org/t/p/w500/yRLVyhQfkW2hn15e8NIqarswLAr.jpg
5328,Rain (2001),Drama|Romance,287645,69324,2001,https://image.tmdb.org/t/p/w500/56TiWd7pdzYuFzObofLbKhFff7T.jpg
152658,Santa's Little Helper (2015),Children,4592572,353609,2015,https://image.tmdb.org/t/p/w500/zblbGyTt7WwwKk2uppERHwYJ6TF.jpg
55620,For the Bible Tells Me So (2007),Documentary,912583,15651,2007,https://image.tmdb.org/t/p/w500/sz7ucLIEpu1KPmrBW2eB5fyqv4E.jpg
132424,The Longest Ride (2015),Drama|Romance,2726560,228205,2015,https://image.tmdb.org/t/p/w500/qdUVfvPBvT6cetDDM7rn8y2CNZE.jpg
5979,Attack of the Crab Monsters (1957),Horror|Sci-Fi,50147,26946,1957,https://image.tmdb.org/t/p/w500/pDaJt3Jv41mOvND7HaDnmiGsD5V.jpg
6009,"City of Lost Souls, The (Hyôryuu-gai) (2000)",Crime|Drama|Thriller,246498,36273,2000,https://image.tmdb.org/t/p/w500/2TajLnUCAWlAgl47qcmg28rAaZf.jpg
1041,Secrets & Lies (1996),Drama,117589,11159,1996,https://image.tmdb.org/t/p/w500/zQBuRQ3hrLhkEsXcxteUxuxLrvs.jpg
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,83929,13342,1982,https://image.tmdb.org/t/p/w500/s1DA8H7qwoOcAEhow2rCzuQtpuO.jpg
60289,Kit Kittredge: An American Girl (2008),Children|Comedy|Drama|Mystery,846308,8359,2008,https://image.tmdb.org/t/p/w500/niHi0hJSryO5DpSVNCMASc3EELc.jpg
43914,Winter Passing (2005),Drama,380817,14256,2005,https://image.tmdb.org/t/p/w500/mkG9myN7USNucu0f89dddc16P28.jpg
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,58331,433,1964,https://image.tmdb.org/t/p/w500/1DjJh0vwGwi6KugPZfDiliO25XP.jpg
76054,Oceans (Océans) (2009),Documentary|Drama,765128,36970,2009,https://image.tmdb.org/t/p/w500/kIT3G7QoV1vatMCL8TAA3xnkO2V.jpg
4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,245686,10956,2001,https://image.tmdb.org/t/p/w500/yykDEtHk6DMtZK8EaxW88YyQ054.jpg
150,Apollo 13 (1995),Adventure|Drama|IMAX,112384,568,1995,https://image.tmdb.org/t/p/w500/tVeKscCm2fY1xDXZk8PgnZ87h9S.jpg
151759,Requiem for the American Dream (2015),Documentary,3270538,333377,2015,https://image.tmdb.org/t/p/w500/z30fIUchddu5RPUN8JWFiDhk2yp.jpg
120130,Into the Forest of Fireflies' Light (2011),Animation|Drama|Fantasy,2061702,92321,2011,https://image.tmdb.org/t/p/w500/mDqzHV8UXWWNpZkoAbKmKX1ZxEE.jpg
2888,Drive Me Crazy (1999),Comedy|Romance,164114,14429,1999,https://image.tmdb.org/t/p/w500/cCPd2exZCb7zHAG3CgBfu85DKUi.jpg
2885,Guinevere (1999),Drama|Romance,160338,60994,1999,https://image.tmdb.org/t/p/w500/1isgjzl3mwVoxlRd7sqJ7COzwZw.jpg
5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,292644,1809,2002,https://image.tmdb.org/t/p/w500/6OybelUmwUkDm7fbX1BI7OhpYeQ.jpg
141928,Bloodsucking Bastards (2015),Comedy|Horror,3487994,317981,2015,https://image.tmdb.org/t/p/w500/ymDJQsmDSgQ4IGZAxW4aR0WpVAr.jpg
6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama,301414,22016,2002,https://image.tmdb.org/t/p/w500/3npd5xuegtcYc6HPt5NgdB27sRA.jpg
1209,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western,64116,335,1968,https://image.tmdb.org/t/p/w500/qbYgqOczabWNn2XKwgMtVrntD6P.jpg
47423,Half Nelson (2006),Drama,468489,7859,2006,https://image.tmdb.org/t/p/w500/fdUCisMpTwy0oJOGwM7NrFFs400.jpg
3061,Holiday Inn (1942),Comedy|Musical,34862,13485,1942,https://image.tmdb.org/t/p/w500/7eZzwqLM1w1Mljg60rzB1zr27lu.jpg
165139,Wild Oats (2016),Comedy,1655461,406992,2016,https://image.tmdb.org/t/p/w500/aRHfKgRaLmnWInSRsaPcx4bWEzR.jpg
4989,How High (2001),Comedy,278488,8386,2001,https://image.tmdb.org/t/p/w500/qWF784YqUZE8KhbBfuqhMSzmUPs.jpg
1672,"Rainmaker, The (1997)",Drama,119978,11975,1997,https://image.tmdb.org/t/p/w500/twLGHXPjQtS8UyVGp5GXmhJiTM7.jpg
6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,89901,10553,1985,https://image.tmdb.org/t/p/w500/it52uz6io8cA6WGzWxSbn9jgRlu.jpg
43836,"Pink Panther, The (2006)",Adventure|Comedy|Crime,383216,12096,2006,https://image.tmdb.org/t/p/w500/57ViRkdsddHLK32W8Nf3ZPLSAu4.jpg
1569,My Best Friend's Wedding (1997),Comedy|Romance,119738,8874,1997,https://image.tmdb.org/t/p/w500/b5g4bp8gS5ovMyR5439AII6zQ3n.jpg
6951,"Cat in the Hat, The (2003)",Children|Comedy,312528,10588,2003,https://image.tmdb.org/t/p/w500/uYYLz67e5xEQMsY858VSSCDsLU6.jpg
45668,"Lake House, The (2006)",Drama|Fantasy|Romance,410297,2044,2006,https://image.tmdb.org/t/p/w500/tHpc1118dYWLnHZleGhwZxRbpae.jpg
5014,I Am Sam (2001),Drama,277027,10950,2001,https://image.tmdb.org/t/p/w500/3MUXRSyx9gnA2lLSSTGLN8cQQ42.jpg
507,"Perfect World, A (1993)",Crime|Drama|Thriller,107808,9559,1993,https://image.tmdb.org/t/p/w500/kWX2CYM5TbWaZwll4ysh7OjVUmJ.jpg
4644,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance,237539,552,2000,https://image.tmdb.org/t/p/w500/ijCBLF08KQsam3cOBAnit05iiV3.jpg
1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller,122151,944,1998,https://image.tmdb.org/t/p/w500/vl4n3uO602y8nDsqjE4RIMnSy8Q.jpg
1980,Friday the 13th Part VII: The New Blood (1988),Horror,95179,10281,1988,https://image.tmdb.org/t/p/w500/rUzk9Qnyz2FZGxHMBrq6DYIQZkO.jpg
70703,Christopher Columbus: The Discovery (1992),Adventure,103962,41682,1992,https://image.tmdb.org/t/p/w500/2VUr81cOU0jsZtzBs2EoVHcDJDW.jpg
30846,"Assassination of Richard Nixon, The (2004)",Crime|Drama|Thriller,364961,842,2004,https://image.tmdb.org/t/p/w500/5jOOvAVvP0XtwC5yYQpQCy4cjq1.jpg
1371,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,79945,152,1979,https://image.tmdb.org/t/p/w500/wfiAfNwH6CMKxz4vRaW8CPTabtk.jpg
51088,Reno 911!: Miami (2007),Comedy,499554,10090,2007,https://image.tmdb.org/t/p/w500/l9v3nqTU4Gj2zuASGDLJX4YD8ma.jpg
4434,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller,59095,65632,1965,https://image.tmdb.org/t/p/w500/qwXXxwnN1yj5XiZBUrdazBRMqw1.jpg
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror,97474,11361,1989,https://image.tmdb.org/t/p/w500/rYvP6yMXCIVHnkVtwGaAXFmpzkB.jpg
5103,"Sandlot, The (1993)",Children|Comedy|Drama,108037,11528,1993,https://image.tmdb.org/t/p/w500/7PYqz0viEuW8qTvuGinUMjDWMnj.jpg
5244,Shogun Assassin (1980),Action|Adventure,81506,15119,1980,https://image.tmdb.org/t/p/w500/t376p5q8zvhyQ2FOroytJsRvlL8.jpg
1228,Raging Bull (1980),Drama,81398,1578,1980,https://image.tmdb.org/t/p/w500/1WV7WlTS8LI1L5NkCgjWT9GSW3O.jpg
26467,"Day After, The (1983)",Drama|Sci-Fi,85404,7012,1983,https://image.tmdb.org/t/p/w500/brieV17D6R6HcubOqehLNYuxnvs.jpg
103141,Monsters University (2013),Adventure|Animation|Comedy,1453405,62211,2013,https://image.tmdb.org/t/p/w500/y7thwJ7z5Bplv6vwl6RI0yteaDD.jpg
2430,Mighty Joe Young (1949),Adventure|Children|Drama,41650,39314,1949,https://image.tmdb.org/t/p/w500/tTTS9Bi7JReyGpCKyDuyZNSLTT4.jpg
3927,Fantastic Voyage (1966),Adventure|Sci-Fi,60397,2161,1966,https://image.tmdb.org/t/p/w500/eKNP9xdHlc2MeFZ73h1YL5tAfD8.jpg
55061,Electroma (2006),Drama|Sci-Fi,800022,13529,2006,https://image.tmdb.org/t/p/w500/m60OOcOVzniybIuVxzsMORMZNME.jpg
6140,Tenebre (1982),Horror|Mystery|Thriller,84777,29702,1982,https://image.tmdb.org/t/p/w500/7lWrNSLKCn2bKxCtDgmxBAp9CEW.jpg
4850,Spriggan (Supurigan) (1998),Action|Animation|Sci-Fi,164917,16767,1998,https://image.tmdb.org/t/p/w500/nX2sgumjpBkEMzGFSMdBZMCiVgX.jpg
123200,Jim Jefferies: I Swear to God (2009),Comedy,1439235,31981,2009,https://image.tmdb.org/t/p/w500/8GyTQCTnXE5JExI9Z8lncyRCpoO.jpg
105653,Escape Plan (2013),Action|Mystery|Thriller,1211956,107846,2013,https://image.tmdb.org/t/p/w500/qOZPLflxDqKogu9v9hYw3lolxGs.jpg
89281,Birdemic: Shock and Terror (2010),Romance|Thriller,1316037,40016,2010,https://image.tmdb.org/t/p/w500/gqmcAVNNUosB55RliecFYnkWT4M.jpg
2677,Buena Vista Social Club (1999),Documentary|Musical,186508,11779,1999,https://image.tmdb.org/t/p/w500/b203Z3qwCRMLOY00XZh4qNQCwM4.jpg
1212,"Third Man, The (1949)",Film-Noir|Mystery|Thriller,41959,1092,1949,https://image.tmdb.org/t/p/w500/rO2Fq0AZZx9obs52KJdx4mRE8p5.jpg
94011,"Big Bang, The (2011)",Action|Thriller,1307873,54271,2011,https://image.tmdb.org/t/p/w500/hDBDk1wWOQ7PYSaGKbv8dEsFVYB.jpg
81512,Hereafter (2010),Drama|Fantasy,1212419,44603,2010,https://image.tmdb.org/t/p/w500/nOy0X8XSmSDOuwV8pqT70WoWHwT.jpg
4347,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama,234288,29937,2000,https://image.tmdb.org/t/p/w500/6mKiT1zyUHHSCUm1hfZVe4RUhjV.jpg
3483,"Road to El Dorado, The (2000)",Animation|Children,138749,10501,2000,https://image.tmdb.org/t/p/w500/ryXm7xp4aqQyda0FU2eMfHehPBg.jpg
4412,"Thing with Two Heads, The (1972)",Comedy|Horror|Sci-Fi,69372,28650,1972,https://image.tmdb.org/t/p/w500/xYj9DpCeqM6bbvMvxlGqujU9boQ.jpg
7390,Prey for Rock & Roll (2003),Drama|Musical,307351,28026,2003,https://image.tmdb.org/t/p/w500/qXXAJjWHcXbfwdlq96nHSTxCVHv.jpg
185031,Alpha (2018),Adventure|Thriller,4244998,399360,2018,https://image.tmdb.org/t/p/w500/afdZAIcAQscziqVtsEoh2PwsYTW.jpg
89388,I Don't Know How She Does It (2011),Comedy,1742650,70868,2011,https://image.tmdb.org/t/p/w500/4xNXSOd7y5WcfaDsDJHRTwTLakw.jpg
7,Sabrina (1995),Comedy|Romance,114319,11860,1995,https://image.tmdb.org/t/p/w500/i8PbLJDPU7vCwwscWD625oHbJy.jpg
3992,Malèna (2000),Drama|Romance|War,213847,10867,2000,https://image.tmdb.org/t/p/w500/3OyQTl0IGkbnjDxd3MhztfPE34g.jpg
4565,American Ninja (1985),Action|Adventure,88708,12500,1985,https://image.tmdb.org/t/p/w500/5fPN6EZHEeJtl1Nh9ZsyG4CSf8V.jpg
7107,Foul Play (1978),Comedy|Thriller,77578,15659,1978,https://image.tmdb.org/t/p/w500/mk3enoeLNRXRnYGxKcvPXYY1xci.jpg
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama,120449,9840,1998,https://image.tmdb.org/t/p/w500/1yxr5KJHJk5aPCbapJaBS8Znx8V.jpg
68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama,485323,14003,2005,https://image.tmdb.org/t/p/w500/kdovrjrKighUFEh9ZRQul0Evx6L.jpg
26386,High Anxiety (1977),Comedy|Thriller,76141,12535,1977,https://image.tmdb.org/t/p/w500/qVuSJaGnomSPon8x3mIYywFGgD8.jpg
2181,Marnie (1964),Drama|Mystery|Romance|Thriller,58329,506,1964,https://image.tmdb.org/t/p/w500/nRRy4VO2A3Py7wiZBPz11PAlogp.jpg
1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children,120389,6499,1997,https://image.tmdb.org/t/p/w500/4mau5EXQoKUTiS5wx3Wocwrh5hG.jpg
2719,"Haunting, The (1999)",Horror|Thriller,171363,11618,1999,https://image.tmdb.org/t/p/w500/xwLldS5JnB4441iS50ha9ZrkaA8.jpg
160271,Central Intelligence (2016),Action|Comedy,1489889,302699,2016,https://image.tmdb.org/t/p/w500/hXQVMbRNpf7c93e8clMY4W5DRm6.jpg
2749,"Morning After, The (1986)",Drama|Mystery,91554,31924,1986,https://image.tmdb.org/t/p/w500/kxuR1RpAUWRHKzCwbjg2bw6RTGI.jpg
4218,River's Edge (1986),Crime|Drama,91860,21309,1986,https://image.tmdb.org/t/p/w500/bT68aKa9d7zDF7Z8MaskbWBRqzb.jpg
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,298148,809,2004,https://image.tmdb.org/t/p/w500/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg
77893,Merantau (2009),Action|Drama,1368116,34626,2009,https://image.tmdb.org/t/p/w500/60Vd3zovl6XeRH8GQOsM9fwMHRO.jpg
95720,"Watch, The (2012)",Comedy|Sci-Fi,1298649,80035,2012,https://image.tmdb.org/t/p/w500/gwfgYA9wGpV4QLB0LrcexwfwC19.jpg
2977,Crazy in Alabama (1999),Comedy|Drama,142201,31306,1999,https://image.tmdb.org/t/p/w500/bAlevqRg9KG9y725tt4YkNajLrk.jpg
1999,"Exorcist III, The (1990)",Horror,99528,11587,1990,https://image.tmdb.org/t/p/w500/bl6nSPcyqz6xD2Igd2VQvz8qWo0.jpg
117368,The Madagascar Penguins in a Christmas Caper (2005),Animation|Comedy,484439,10258,2005,https://image.tmdb.org/t/p/w500/gOVdfrRfzQjYwezOxIap13j05d8.jpg
2512,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama,84390,42113,1983,https://image.tmdb.org/t/p/w500/h3iNimtw6HsFTtAvEDF3XYZ4Y5T.jpg
4679,Uncle Buck (1989),Comedy,98554,2616,1989,https://image.tmdb.org/t/p/w500/dlMxy0nUxAQFi0MwWrfkOo3doYY.jpg
72178,Welcome to Dongmakgol (2005),Comedy|Drama|War,475783,14968,2005,https://image.tmdb.org/t/p/w500/3FQ8p7kXTqdHJ2EIvQ5Y9TDTSw0.jpg
112911,Hercules (2014),Action|Adventure,1267297,184315,2014,https://image.tmdb.org/t/p/w500/5X3VOy9lD44VclKsWTi8gHZGjhL.jpg
5110,Super Troopers (2001),Comedy|Crime|Mystery,247745,39939,2001,https://image.tmdb.org/t/p/w500/yJyxPItcLNVfYr7idOphQTmQ9hK.jpg
2693,Trekkies (1997),Documentary,120370,15800,1997,https://image.tmdb.org/t/p/w500/o6MYZAcI2A7VfJkcIvCDbFPISLP.jpg
5682,"Grey Zone, The (2001)",Drama,252480,15192,2001,https://image.tmdb.org/t/p/w500/8jRsWnpciWHRy0MC7K5eMDKKqPw.jpg
117646,Dragonheart 2: A New Beginning (2000),Action|Adventure|Comedy|Drama|Fantasy|Thriller,214641,10473,2000,https://image.tmdb.org/t/p/w500/yTRf0eiLAFCSRfiboiUFUloRc3l.jpg
103755,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy,1860353,77950,2013,https://image.tmdb.org/t/p/w500/w6GdF5hcnsU5IwaRhyhnysNy5hO.jpg
4784,"French Lieutenant's Woman, The (1981)",Drama,82416,12537,1981,https://image.tmdb.org/t/p/w500/zqpeqPjziAH3VXMqwQ0Ds3Ffx9b.jpg
3556,"Virgin Suicides, The (1999)",Drama|Romance,159097,1443,1999,https://image.tmdb.org/t/p/w500/1NCQtXPQnaHRjOZVmktA9BSM35F.jpg
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,337978,1571,2007,https://image.tmdb.org/t/p/w500/wplG0vWnpnzkIBDxBhTfIygqfoK.jpg
1477,Love Jones (1997),Romance,119572,27322,1997,https://image.tmdb.org/t/p/w500/7LdKsfON12uEyDEKY9mZASlx8Nf.jpg
26704,State of Grace (1990),Crime|Drama|Thriller,100685,1662,1990,https://image.tmdb.org/t/p/w500/dNMeRLY3MeY2FFeh639plHai3F1.jpg
65651,Fire and Ice (2008),Adventure|Fantasy,1135493,16999,2008,https://image.tmdb.org/t/p/w500/amy0JphRHY4IAscGafCsMdSF3SH.jpg
2419,Extremities (1986),Drama|Thriller,91024,44326,1986,https://image.tmdb.org/t/p/w500/AnzuqWIL840oE2vgtW81q1p1CAL.jpg
90738,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller,1646980,73499,2011,https://image.tmdb.org/t/p/w500/t4W10sjJSDAWRUDn2Kb8DQKxiZv.jpg
69685,Daria: Is It College Yet? (2002),Animation|Comedy,285627,24232,2002,https://image.tmdb.org/t/p/w500/ws4PQmOVgRvCUlwyHv7JnJnrY3M.jpg
6308,Legal Eagles (1986),Comedy|Crime|Romance,91396,9930,1986,https://image.tmdb.org/t/p/w500/aZKGkQ9rpMyQ75sbdLnpmiM3m73.jpg
161580,Bad Moms (2016),Comedy,4651520,376659,2016,https://image.tmdb.org/t/p/w500/u9q10ljhkLj0tNCjlVqe3DCjoU4.jpg
5961,Blue Steel (1990),Action|Thriller,99160,9491,1990,https://image.tmdb.org/t/p/w500/mPUrodB3k8NYcvr4WPwtjSe1Mv9.jpg
6974,"Freshman, The (1990)",Comedy|Crime,99615,10168,1990,https://image.tmdb.org/t/p/w500/tKeZDE3Hbne5w43k7ASFolDKroC.jpg
